config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
1,6,success,0.0089448874292184,7.996066137405145e-05,191.8484048843384,1301,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
2,5,success,0.00895551469391276,7.507590040955906e-05,230.56541681289673,1151,val_loss_stagnation,73,1,True,0.1,50,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_2/run_5,,
1,3,success,0.0089856624518228,8.015787718591203e-05,223.36945343017575,1551,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,7,success,0.0090397432790966,7.841038855013283e-05,177.62147450447085,1151,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
5,0,success,0.009052402430098347,9.817445979819713e-05,161.42061567306519,1401,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_0,,
1,5,success,0.0092457626579411,8.057466580692619e-05,197.48364663124084,1351,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
3,0,success,0.0092555209058205,0.0001014124524447,143.14584946632385,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
5,2,success,0.009298547311468276,9.757230560418614e-05,177.22669577598572,1451,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_2,,
3,2,success,0.0096778971709339,0.0001035179517817,145.4809272289276,1551,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,0,success,0.0098737828582935,0.0001147138748561,140.99777173995972,1451,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
5,1,success,0.009888740765163839,0.00010415555411751227,164.4827082157135,1451,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_1,,
5,7,success,0.009913942592351625,9.318866093554093e-05,144.45690035820007,1301,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_7,,
3,6,success,0.009973716034502865,9.986984977027983e-05,147.1579201221466,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_3/run_6,,
3,7,success,0.00999517126905232,9.530488348417953e-05,144.12096691131592,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_3/run_7,,
5,6,success,0.010078069966133961,0.00010212611150751984,147.80778574943542,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_6,,test_preds_final.npy
5,3,success,0.010178242020913992,0.00010668217398599748,155.1394820213318,1301,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_3,,
5,5,success,0.010183958028504756,9.933070720223205e-05,151.07979106903076,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_5,,
0,2,success,0.01022430617638,0.0001164286177654,152.59515166282654,1651,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
5,4,success,0.010300551300573418,0.00010015877037895617,134.43879103660583,1151,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_5/run_4,,
4,0,success,0.010313580727628254,0.00012527956821623972,137.24205827713013,1701,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_0,,
3,5,success,0.010323757887672008,0.00010295876009999979,138.2169804573059,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_3/run_5,,
3,3,success,0.01035954138296489,0.00011247152120687158,138.7207579612732,1351,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_3/run_3,,
0,3,success,0.0105787646502132,0.0001164841785496,150.8201596736908,1551,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
3,1,success,0.010596121090506944,0.0001172055013170783,149.43826699256897,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_3/run_1,,
3,4,success,0.01063062633972729,0.00010658752814229163,136.55972170829773,1251,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_3/run_4,,
0,6,success,0.0107111090653909,0.0001128946429558,138.15999007225037,1401,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,7,success,0.0108429183023648,0.0001126358005176,126.6495611667633,1201,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,5,success,0.0109224571040422,0.0001144767208626,151.2732138633728,1401,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,4,success,0.0110003643338305,0.0001128943336161,138.49469923973083,1401,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
4,2,success,0.011054869014369561,0.0001406050145828956,141.3788526058197,1751,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_2,,
0,1,success,0.011171388402125,0.0001261830304659,138.67920231819153,1351,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
4,7,success,0.011331789025208759,0.0001238826396846756,118.36075496673584,1401,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_7,,
4,4,success,0.011470084213365005,0.0001247880716888181,144.48655676841736,1651,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_4,,
4,3,success,0.011513555580564263,0.00013877824861503648,135.37388014793396,1651,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_3,,
4,6,success,0.011523371094617825,0.00012737556524015768,124.12991547584534,1451,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_6,,
4,5,success,0.011560160562985507,0.0001282156480311532,144.335533618927,1601,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_5,,
4,1,success,0.012262278719614312,0.00014287159464221284,114.05229496955872,1351,val_loss_stagnation,73,1,True,0.1,2,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/50_strains/config_4/run_1,,
