config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol
5,3,success,0.0089131487770409,7.907909997667323e-05,322.80658507347107,1201,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
5,2,success,0.0090266323041579,7.488788910818579e-05,335.72213792800903,1251,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
5,4,success,0.0090538745100691,7.586040618139716e-05,307.82758474349976,1101,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,3,success,0.0091133017769149,8.264612619450441e-05,250.4792881011963,1401,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,5,success,0.0091174532168178,8.45322792495442e-05,236.12193942070007,1351,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,4,success,0.0091616352599487,7.733103291241716e-05,229.70505380630493,1251,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,7,success,0.0091929900277254,7.69677272193401e-05,229.66986513137817,1251,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,2,success,0.0092135264454437,7.872542967033377e-05,258.0540430545807,1301,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,0,success,0.0093299886765968,0.0001099877093006,187.7875699996948,1351,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,1,success,0.0093890722220726,8.819305851386613e-05,252.7256100177765,1251,val_loss_stagnation,73,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,7,success,0.0094761545343073,8.176735027988399e-05,202.4843318462372,1501,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,6,success,0.0095154060354463,9.061192414171802e-05,165.98491954803467,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,5,success,0.0096018558481699,9.610688027153392e-05,171.76745223999023,1351,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,3,success,0.0097174708264727,0.00010059130467,170.85417008399963,1351,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,1,success,0.009811318259658,9.61011663229022e-05,221.51230096817017,1401,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,0,success,0.00983945645015,0.000119989877501,162.6188759803772,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,3,success,0.010091094947245,0.0001109129007609,177.41517090797424,1551,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,6,success,0.0100941842071157,0.0001032348909158,158.00742888450625,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,5,success,0.0101757461956874,0.000112899046887,172.39652156829834,1501,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,4,success,0.0101960558272124,9.7275732836957e-05,178.04089522361755,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,2,success,0.0103642426031387,9.987120127260831e-05,206.56854271888733,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,7,success,0.0104267026920517,0.0001070721376139,163.01128792762756,1351,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,2,success,0.0105093587044849,0.0001032121464919,180.0064673423767,1551,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,1,success,0.0108273747929065,0.000118005206175,158.30783343315125,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,4,success,0.0108481806459588,0.0001096364065452,159.26964569091797,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
