config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
27,1,success,0.00541583425806298,2.477247564944444e-05,834.8229718208313,2901,val_loss_stagnation,256,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_27/run_1,,
27,2,success,0.005396886988444577,2.498068574603519e-05,880.1178455352783,3751,val_loss_stagnation,256,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_27/run_2,,
28,0,success,0.00500490276536669,2.9383115216934687e-05,649.0751304626465,5351,val_loss_stagnation,128,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_28/run_0,,
28,1,success,0.005589210336047153,2.628380438478682e-05,595.7650740146637,4951,val_loss_stagnation,128,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_28/run_1,,
28,2,success,0.005446447608408116,2.677553685989074e-05,495.9583685398102,5051,val_loss_stagnation,128,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_28/run_2,,
29,0,success,0.005261982138314181,3.236771809698866e-05,425.4408347606659,3851,val_loss_stagnation,192,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_29/run_0,,
29,1,success,0.005579662423110476,2.6211649377405225e-05,456.8033695220947,4151,val_loss_stagnation,192,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_29/run_1,,
29,2,success,0.005446442239877329,2.607441836039097e-05,559.0618159770966,5051,val_loss_stagnation,192,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_29/run_2,,
30,0,success,0.00496723240713024,2.8830870408812815e-05,2019.4935946464539,2351,val_loss_stagnation,192,1,True,0.1,192,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_30/run_0,,
30,1,success,0.005054645062476231,2.2628410749921646e-05,3073.04376745224,3851,val_loss_stagnation,192,1,True,0.1,192,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_30/run_1,,
30,2,success,0.004388108782059631,1.907652380067167e-05,8844.214361906052,6351,val_loss_stagnation,192,1,True,0.1,192,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_30/run_2,,
31,0,success,0.004995666585730495,2.8683389617788336e-05,2059.0846486091614,1851,val_loss_stagnation,192,1,True,0.1,300,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_31/run_0,,
31,1,success,0.005194414987246047,2.2782081986696223e-05,8145.808480262756,3051,val_loss_stagnation,192,1,True,0.1,300,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_31/run_1,,
31,2,success,0.005215788524454204,2.3982876991772915e-05,6250.231598615646,2351,val_loss_stagnation,192,1,True,0.1,300,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_31/run_2,,
