config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
2,7,success,0.009005041229165104,7.884769447325116e-05,139.7287471294403,1101,val_loss_stagnation,73,1,True,0.1,24,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_2/run_7,,
3,0,success,0.010837920282596973,0.00012545418562441563,128.7985439300537,1451,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_0,,
3,1,success,0.012531122059842751,0.00015793322363113961,146.51851773262024,1701,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_1,,
3,2,success,0.010692822989016327,0.00012086710880892325,152.19155097007751,1601,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_2,,
3,3,success,0.01151525230741246,0.0001415587917017852,124.85808372497559,1351,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_3,,
3,4,success,0.010823059480503659,0.00011101314716084842,108.06468796730042,1251,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_4,,
3,5,success,0.011203829454522867,0.00012932865911566285,126.87629556655884,1451,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_5,,
3,6,success,0.012074072383476197,0.00013084042367173278,120.02401781082153,1401,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_6,,
3,7,success,0.010567246757505989,0.00011154768117164275,130.01136684417725,1501,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_3/run_7,,
4,0,success,0.01331625037553505,0.0001984816023636692,136.56813669204712,1851,val_loss_stagnation,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_0,,
4,1,success,0.015962011702819613,0.0002502732359742511,137.0054738521576,2000,completed,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_1,,
4,2,success,0.013582891115577995,0.00020547607381525147,140.95424699783325,2000,completed,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_2,,
4,3,success,0.012464679512685208,0.0001730890077167095,141.01312923431396,2000,completed,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_3,,
4,4,success,0.012641750583132426,0.00013947085434851128,132.58645725250244,1801,val_loss_stagnation,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_4,,
4,5,success,0.01379237283501006,0.0001985576683946961,134.71536374092102,1851,val_loss_stagnation,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_5,,
4,6,success,0.01418818993255943,0.00017380200854967353,112.683429479599,1451,val_loss_stagnation,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_6,,
4,7,success,0.012712682778141388,0.00015840603089229595,141.1359508037567,1701,val_loss_stagnation,73,1,True,0.1,1,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_4/run_7,,
5,0,success,0.010695415849749193,0.00012212842984610347,120.82194423675537,1251,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_0,,
5,1,success,0.011151329677788662,0.00012926473242715585,149.21980094909668,1651,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_1,,
5,2,success,0.00997167988790348,0.00010352000437836174,138.23442339897156,1501,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_2,,
5,3,success,0.01082295763513038,0.00012690426417929742,124.43009829521179,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_3,,
5,4,success,0.010416547820322435,0.00010661082808240939,114.5412950515747,1151,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_4,,
5,5,success,0.01011302786784029,0.00010277577591981301,137.081782579422,1451,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_5,,
5,6,success,0.010939150268918335,0.00011092502087045012,140.28079438209534,1501,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_6,,
5,7,success,0.009525083010506441,9.065642587000352e-05,142.17596554756165,1551,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/24_strains/config_5/run_7,,test_preds_final.npy
